game_date,season,home_team,away_team,home_score,away_score,winner,status,venue,doubleheader,source,collected_at
2026-05-17,2026,삼성,KIA,7.0,16.0,원정승,종료,대구,N,KBO,2026-05-18 20:23:49
2026-05-19,2026,KIA,LG,14.0,0.0,홈승,종료,광주,N,KBO,2026-05-20 20:58:54
2026-05-19,2026,두산,NC,9.0,3.0,홈승,종료,잠실,N,KBO,2026-05-20 20:58:54
2026-05-19,2026,삼성,KT,10.0,2.0,홈승,종료,포항,N,KBO,2026-05-20 20:58:54
2026-05-19,2026,키움,SSG,7.0,6.0,홈승,종료,고척,N,KBO,2026-05-20 20:58:54
2026-05-19,2026,한화,롯데,4.0,6.0,원정승,종료,대전,N,KBO,2026-05-20 20:58:54
2026-05-20,2026,KIA,LG,,,미정,예정,광주,N,KBO,2026-05-21 20:32:29
2026-05-20,2026,두산,NC,,,미정,예정,잠실,N,KBO,2026-05-21 20:32:29
2026-05-20,2026,삼성,KT,,,미정,예정,포항,N,KBO,2026-05-21 20:32:29
2026-05-20,2026,키움,SSG,6.0,5.0,홈승,종료,고척,N,KBO,2026-05-21 20:32:29
2026-05-20,2026,한화,롯데,,,미정,예정,대전,N,KBO,2026-05-21 20:32:29
2026-05-21,2026,KIA,LG,3.0,5.0,원정승,종료,광주,N,KBO,2026-05-22 20:29:58
2026-05-21,2026,두산,NC,1.0,0.0,홈승,종료,잠실,N,KBO,2026-05-22 20:29:58
2026-05-21,2026,삼성,KT,8.0,5.0,홈승,종료,포항,N,KBO,2026-05-22 20:29:58
2026-05-21,2026,키움,SSG,6.0,0.0,홈승,종료,고척,N,KBO,2026-05-22 20:29:58
2026-05-21,2026,한화,롯데,2.0,8.0,원정승,종료,대전,N,KBO,2026-05-22 20:29:58
2026-05-22,2026,KIA,SSG,5.0,2.0,홈승,종료,광주,N,KBO,2026-05-23 20:03:17
2026-05-22,2026,KT,NC,7.0,4.0,홈승,종료,수원,N,KBO,2026-05-23 20:03:17
2026-05-22,2026,LG,키움,0.0,7.0,원정승,종료,잠실,N,KBO,2026-05-23 20:03:17
2026-05-22,2026,롯데,삼성,5.0,7.0,원정승,종료,사직,N,KBO,2026-05-23 20:03:17
2026-05-22,2026,한화,두산,5.0,3.0,홈승,종료,대전,N,KBO,2026-05-23 20:03:17
2026-05-23,2026,KIA,SSG,5.0,4.0,홈승,종료,광주,N,KBO,2026-05-24 20:01:47
2026-05-23,2026,KT,NC,10.0,5.0,홈승,종료,수원,N,KBO,2026-05-24 20:01:47
2026-05-23,2026,LG,키움,5.0,2.0,홈승,종료,잠실,N,KBO,2026-05-24 20:01:47
2026-05-23,2026,롯데,삼성,7.0,5.0,홈승,종료,사직,N,KBO,2026-05-24 20:01:47
2026-05-23,2026,한화,두산,5.0,2.0,홈승,종료,대전,N,KBO,2026-05-24 20:01:47
2026-05-24,2026,KIA,SSG,3.0,2.0,홈승,종료,광주,N,KBO,2026-05-25 20:21:14
2026-05-24,2026,KT,NC,5.0,8.0,원정승,종료,수원,N,KBO,2026-05-25 20:21:14
2026-05-24,2026,LG,키움,6.0,4.0,홈승,종료,잠실,N,KBO,2026-05-25 20:21:14
2026-05-24,2026,롯데,삼성,0.0,10.0,원정승,종료,사직,N,KBO,2026-05-25 20:21:14
2026-05-24,2026,한화,두산,5.0,2.0,홈승,종료,대전,N,KBO,2026-05-25 20:21:14
2026-05-26,2026,NC,한화,,,미정,예정,창원,N,KBO,2026-05-27 20:59:40
2026-05-26,2026,SSG,삼성,,,미정,예정,문학,N,KBO,2026-05-27 20:59:40
2026-05-26,2026,두산,KT,0.0,6.0,원정승,종료,잠실,N,KBO,2026-05-27 20:59:40
2026-05-26,2026,롯데,LG,1.0,2.0,원정승,종료,사직,N,KBO,2026-05-27 20:59:40
2026-05-26,2026,키움,KIA,2.0,5.0,원정승,종료,고척,N,KBO,2026-05-27 20:59:40
2026-05-27,2026,NC,한화,6.0,4.0,홈승,종료,창원,N,KBO,2026-05-28 21:04:58
2026-05-27,2026,SSG,삼성,1.0,4.0,원정승,종료,문학,N,KBO,2026-05-28 21:04:58
2026-05-27,2026,두산,KT,5.0,0.0,홈승,종료,잠실,N,KBO,2026-05-28 21:04:58
2026-05-27,2026,롯데,LG,6.0,8.0,원정승,종료,사직,N,KBO,2026-05-28 21:04:58
2026-05-27,2026,키움,KIA,2.0,9.0,원정승,종료,고척,N,KBO,2026-05-28 21:04:58
2026-05-28,2026,NC,한화,7.0,18.0,원정승,종료,창원,N,KBO,2026-05-29 21:07:34
2026-05-28,2026,SSG,삼성,1.0,10.0,원정승,종료,문학,N,KBO,2026-05-29 21:07:34
2026-05-28,2026,두산,KT,3.0,11.0,원정승,종료,잠실,N,KBO,2026-05-29 21:07:34
2026-05-28,2026,롯데,LG,8.0,5.0,홈승,종료,사직,N,KBO,2026-05-29 21:07:34
2026-05-28,2026,키움,KIA,0.0,5.0,원정승,종료,고척,N,KBO,2026-05-29 21:07:34
2026-05-29,2026,LG,KIA,12.0,2.0,홈승,종료,잠실,N,KBO,2026-05-30 20:04:19
2026-05-29,2026,NC,롯데,2.0,6.0,원정승,종료,창원,N,KBO,2026-05-30 20:04:19
2026-05-29,2026,삼성,두산,7.0,9.0,원정승,종료,대구,N,KBO,2026-05-30 20:04:19
2026-05-29,2026,키움,KT,1.0,7.0,원정승,종료,고척,N,KBO,2026-05-30 20:04:19
2026-05-29,2026,한화,SSG,4.0,3.0,홈승,종료,대전,N,KBO,2026-05-30 20:04:19
2026-05-30,2026,LG,KIA,3.0,1.0,홈승,종료,잠실,N,KBO,2026-05-31 20:02:08
2026-05-30,2026,NC,롯데,6.0,2.0,홈승,종료,창원,N,KBO,2026-05-31 20:02:08
2026-05-30,2026,삼성,두산,7.0,8.0,원정승,종료,대구,N,KBO,2026-05-31 20:02:08
2026-05-30,2026,키움,KT,7.0,8.0,원정승,종료,고척,N,KBO,2026-05-31 20:02:08
2026-05-30,2026,한화,SSG,13.0,10.0,홈승,종료,대전,N,KBO,2026-05-31 20:02:08
2026-05-31,2026,LG,KIA,5.0,3.0,홈승,종료,잠실,N,KBO,2026-06-01 21:59:15
2026-05-31,2026,NC,롯데,8.0,2.0,홈승,종료,창원,N,KBO,2026-06-01 21:59:15
2026-05-31,2026,삼성,두산,9.0,4.0,홈승,종료,대구,N,KBO,2026-06-01 21:59:15
2026-05-31,2026,키움,KT,1.0,5.0,원정승,종료,고척,N,KBO,2026-06-01 21:59:15
2026-05-31,2026,한화,SSG,6.0,2.0,홈승,종료,대전,N,KBO,2026-06-01 21:59:15
2026-06-02,2026,KIA,롯데,5.0,4.0,홈승,종료,광주,N,KBO,2026-06-03 21:43:50
2026-06-02,2026,KT,LG,1.0,10.0,원정승,종료,수원,N,KBO,2026-06-03 21:43:50
2026-06-02,2026,SSG,키움,6.0,12.0,원정승,종료,문학,N,KBO,2026-06-03 21:43:50
2026-06-02,2026,두산,한화,5.0,3.0,홈승,종료,잠실,N,KBO,2026-06-03 21:43:50
2026-06-02,2026,삼성,NC,8.0,7.0,홈승,종료,대구,N,KBO,2026-06-03 21:43:50
2026-06-03,2026,KIA,롯데,3.0,8.0,원정승,종료,광주,N,KBO,2026-06-04 20:56:21
2026-06-03,2026,KT,LG,7.0,6.0,홈승,종료,수원,N,KBO,2026-06-04 20:56:21
2026-06-03,2026,SSG,키움,5.0,4.0,홈승,종료,문학,N,KBO,2026-06-04 20:56:21
2026-06-03,2026,두산,한화,3.0,3.0,무승부,종료,잠실,N,KBO,2026-06-04 20:56:21
2026-06-03,2026,삼성,NC,4.0,6.0,원정승,종료,대구,N,KBO,2026-06-04 20:56:21
2026-06-04,2026,KIA,롯데,10.0,0.0,홈승,종료,광주,N,KBO,2026-06-05 20:46:48
2026-06-04,2026,KT,LG,5.0,7.0,원정승,종료,수원,N,KBO,2026-06-05 20:46:48
2026-06-04,2026,SSG,키움,7.0,6.0,홈승,종료,문학,N,KBO,2026-06-05 20:46:48
2026-06-04,2026,두산,한화,3.0,1.0,홈승,종료,잠실,N,KBO,2026-06-05 20:46:48
2026-06-04,2026,삼성,NC,3.0,6.0,원정승,종료,대구,N,KBO,2026-06-05 20:46:48
2026-06-05,2026,KIA,삼성,5.0,2.0,홈승,종료,광주,N,KBO,2026-06-06 20:06:01
2026-06-05,2026,NC,LG,4.0,5.0,원정승,종료,창원,N,KBO,2026-06-06 20:06:01
2026-06-05,2026,SSG,KT,6.0,5.0,홈승,종료,문학,N,KBO,2026-06-06 20:06:01
2026-06-05,2026,두산,키움,4.0,3.0,홈승,종료,잠실,N,KBO,2026-06-06 20:06:01
2026-06-05,2026,롯데,한화,2.0,9.0,원정승,종료,사직,N,KBO,2026-06-06 20:06:01
2026-06-06,2026,KIA,삼성,2.0,3.0,원정승,종료,광주,N,KBO,2026-06-07 20:08:00
2026-06-06,2026,NC,LG,8.0,5.0,홈승,종료,창원,N,KBO,2026-06-07 20:08:00
2026-06-06,2026,SSG,KT,3.0,7.0,원정승,종료,문학,N,KBO,2026-06-07 20:08:00
2026-06-06,2026,두산,키움,9.0,1.0,홈승,종료,잠실,N,KBO,2026-06-07 20:08:00
2026-06-06,2026,롯데,한화,2.0,7.0,원정승,종료,사직,N,KBO,2026-06-07 20:08:00
2026-06-07,2026,KIA,삼성,7.0,6.0,홈승,종료,광주,N,KBO,2026-06-07 20:08:00
2026-06-07,2026,NC,LG,7.0,6.0,홈승,종료,창원,N,KBO,2026-06-07 20:08:00
2026-06-07,2026,SSG,KT,7.0,0.0,홈승,종료,문학,N,KBO,2026-06-07 20:08:00
2026-06-07,2026,두산,키움,1.0,4.0,원정승,종료,잠실,N,KBO,2026-06-07 20:08:00
2026-06-07,2026,롯데,한화,8.0,9.0,원정승,종료,사직,N,KBO,2026-06-07 20:08:00
2026-06-09,2026,KT,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-09,2026,LG,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-09,2026,롯데,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-09,2026,키움,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-09,2026,한화,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-10,2026,KT,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-10,2026,LG,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-10,2026,롯데,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-10,2026,키움,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-10,2026,한화,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-11,2026,KT,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-11,2026,LG,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-11,2026,롯데,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-11,2026,키움,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-11,2026,한화,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-12,2026,KIA,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-12,2026,KT,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-12,2026,LG,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-12,2026,삼성,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-12,2026,키움,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-13,2026,KIA,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-13,2026,KT,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-13,2026,LG,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-13,2026,삼성,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-13,2026,키움,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-14,2026,KIA,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-14,2026,KT,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-14,2026,LG,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-14,2026,삼성,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-14,2026,키움,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-16,2026,KIA,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-16,2026,NC,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-16,2026,SSG,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-16,2026,두산,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-16,2026,삼성,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-17,2026,KIA,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-17,2026,NC,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-17,2026,SSG,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-17,2026,두산,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-17,2026,삼성,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-18,2026,KIA,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-18,2026,NC,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-18,2026,SSG,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-18,2026,두산,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-18,2026,삼성,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-19,2026,KT,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-19,2026,LG,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-19,2026,NC,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-19,2026,키움,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-19,2026,한화,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-20,2026,KT,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-20,2026,LG,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-20,2026,NC,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-20,2026,키움,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-20,2026,한화,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-21,2026,KT,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-21,2026,LG,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-21,2026,NC,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-21,2026,키움,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-21,2026,한화,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-23,2026,KT,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-23,2026,LG,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-23,2026,롯데,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-23,2026,키움,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-23,2026,한화,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-24,2026,KT,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-24,2026,LG,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-24,2026,롯데,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-24,2026,키움,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-24,2026,한화,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-25,2026,KT,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-25,2026,LG,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-25,2026,롯데,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-25,2026,키움,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-25,2026,한화,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-26,2026,NC,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-26,2026,SSG,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-26,2026,두산,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-26,2026,롯데,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-26,2026,삼성,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-27,2026,NC,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-27,2026,SSG,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-27,2026,두산,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-27,2026,롯데,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-27,2026,삼성,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-28,2026,NC,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-28,2026,SSG,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-28,2026,두산,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-28,2026,롯데,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-28,2026,삼성,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-30,2026,KIA,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-30,2026,NC,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-30,2026,두산,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-30,2026,키움,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-06-30,2026,한화,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-01,2026,KIA,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-01,2026,NC,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-01,2026,두산,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-01,2026,키움,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-01,2026,한화,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-02,2026,KIA,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-02,2026,NC,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-02,2026,두산,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-02,2026,키움,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-02,2026,한화,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-03,2026,KIA,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-03,2026,KT,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-03,2026,LG,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-03,2026,SSG,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-03,2026,키움,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-04,2026,KIA,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-04,2026,KT,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-04,2026,LG,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-04,2026,SSG,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-04,2026,키움,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-05,2026,KIA,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-05,2026,KT,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-05,2026,LG,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-05,2026,SSG,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-05,2026,키움,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-07,2026,KT,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-07,2026,두산,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-07,2026,롯데,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-07,2026,삼성,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-07,2026,한화,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-08,2026,KT,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-08,2026,두산,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-08,2026,롯데,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-08,2026,삼성,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-08,2026,한화,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-09,2026,KT,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-09,2026,두산,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-09,2026,롯데,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-09,2026,삼성,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-09,2026,한화,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-16,2026,LG,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-16,2026,NC,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-16,2026,SSG,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-16,2026,삼성,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-16,2026,한화,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-17,2026,LG,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-17,2026,NC,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-17,2026,SSG,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-17,2026,삼성,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-17,2026,한화,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-18,2026,LG,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-18,2026,NC,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-18,2026,SSG,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-18,2026,삼성,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-18,2026,한화,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-19,2026,LG,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-19,2026,NC,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-19,2026,SSG,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-19,2026,삼성,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-19,2026,한화,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-21,2026,KIA,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-21,2026,KT,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-21,2026,LG,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-21,2026,롯데,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-21,2026,키움,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-22,2026,KIA,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-22,2026,KT,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-22,2026,LG,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-22,2026,롯데,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-22,2026,키움,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-23,2026,KIA,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-23,2026,KT,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-23,2026,LG,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-23,2026,롯데,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-23,2026,키움,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-24,2026,KIA,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-24,2026,SSG,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-24,2026,두산,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-24,2026,롯데,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-24,2026,한화,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-25,2026,KIA,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-25,2026,SSG,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-25,2026,두산,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-25,2026,롯데,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-25,2026,한화,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-26,2026,KIA,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-26,2026,SSG,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-26,2026,두산,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-26,2026,롯데,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-26,2026,한화,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-28,2026,LG,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-28,2026,NC,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-28,2026,SSG,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-28,2026,삼성,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-28,2026,한화,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-29,2026,LG,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-29,2026,NC,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-29,2026,SSG,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-29,2026,삼성,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-29,2026,한화,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-30,2026,LG,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-30,2026,NC,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-30,2026,SSG,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-30,2026,삼성,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-30,2026,한화,롯데,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-31,2026,KT,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-07-31,2026,NC,KIA,,,미정,예정,,N,KBO,2026-05-05 13:29:00
